chest_cm,shoulder_cm,torso_cm,customer_id,standard_size,fit_error_cm,poor_fit,chest_zscore,shoulder_zscore,torso_zscore,is_outlier,body_type,optimized_size,optimized_size_label,optimized_fit_error,optimized_poor_fit
106.93605718460188,48.93209532459756,69.0090601475298,12,L,1.0639428153981072,False,1.190766350664654,1.7789304685710048,0.246384891839264,False,Broad,0,S,5.3406347945553385,False
92.67733355026476,45.85186730261673,73.60442147011594,13,M,5.322666449735237,False,-0.6246612646443233,0.7148847803229141,1.2002647455817692,False,Athletic,0,S,10.712730537139047,True
97.68071644332564,43.33927260433046,64.82076797438401,14,M,0.3192835566743497,False,0.012371874293397,-0.1530754927309094,-0.6229977845381466,False,Average,1,XS,5.8739876504274235,False
97.69627900848754,47.14973590353943,69.23787614040339,15,M,0.3037209915124634,False,0.0143533076449715,1.1632254482440805,0.2938812583912147,False,Average,0,S,5.730698243667734,False
103.46421563506183,43.435101686641055,72.35630965750961,16,M,5.464215635061834,False,0.7487297991016622,-0.1199719299057824,0.9411885533764508,False,Average,0,S,2.832470272432079,False
92.75829321746949,42.29670432292582,72.66868126166256,17,M,5.241706782530528,False,-0.6143534405123134,-0.5132242468544556,1.0060289346144236,False,Slim,1,XS,7.978693367576909,True
100.28386447559996,43.53542632461679,71.77745759944418,18,M,2.283864475599956,False,0.3438059455133156,-0.0853154052260003,0.8210336237146262,False,Average,0,S,3.670827941383696,False
90.9323969680538,43.511669029560736,60.94281057678221,19,S,2.9323969680538085,False,-0.8468274374061061,-0.0935222156271924,-1.4279628733687066,False,Average,1,XS,4.335460057555678,False
101.42473287884606,42.80719520131736,68.17059931993379,20,M,3.424732878846058,False,0.4890618644722022,-0.3368783353939166,0.0723418002405384,False,Average,0,S,4.30993451954327,False
100.9098075517244,47.24299390863325,70.25112732406298,21,M,2.9098075517244126,False,0.4235013218421796,1.195440848372441,0.5042063717012819,False,Broad,0,S,2.636038775875373,False
109.30656557819032,44.1162507084417,69.90389142833521,22,L,1.306565578190316,False,1.492580630147478,0.1153267799719661,0.432129052382995,False,Average,0,S,6.565143476353338,True
100.29112196109156,43.60674583497236,64.9573745992459,23,M,2.2911219610915623,False,0.3447299720893998,-0.0606785221964762,-0.5946417319459256,False,Average,1,XS,8.472761812099405,True
104.38665932251848,42.44617543679359,69.39248851525204,24,L,3.613340677481517,False,0.8661757772075487,-0.4615903765391141,0.3259748456315792,False,Average,0,S,3.886869183608458,False
99.3661873651922,49.54608855391575,62.54346717597373,25,M,1.3661873651922036,False,0.2269668503113257,1.9910306259643549,-1.0957073714510628,False,Average,0,S,9.816592448587818,True
91.54397049060792,42.767509482155326,64.61730821833639,26,S,3.543970490607933,False,-0.768961599613805,-0.3505875212262806,-0.6652308427717416,False,Average,1,XS,1.1463654852163743,False
94.1113956326069,43.90538457486,74.2818390675471,27,M,3.8886043673931,False,-0.4420757841261404,0.0424843804372519,1.3408793683284703,False,Average,0,S,9.740453457093574,True
97.21509118817164,44.47281520563526,61.65823282206279,28,M,0.7849088118283731,False,-0.0469117592399875,0.2384997766182244,-1.2794594546411606,False,Average,1,XS,6.624640989986159,True
104.0239039363049,43.90877178006469,72.8039194686922,29,L,3.976096063695096,False,0.8199895853279121,0.0436544694915496,1.0341009385519155,False,Average,0,S,2.8946601886131385,False
94.86826113424576,42.15601570767482,68.62177114826999,30,M,3.1317388657542296,False,-0.3457113010218475,-0.5618242574300213,0.1659935693649467,False,Average,1,XS,4.824493587488631,False
98.3757934926278,45.33733811382898,64.30315350666699,31,M,0.3757934926278068,False,0.1008694216497319,0.5371438595532485,-0.7304413516705468,False,Average,1,XS,7.309244761903979,True
99.22478687648814,47.57995556019769,70.3315158326349,32,M,1.2247868764881389,False,0.208963671443803,1.3118421634353183,0.5208929766092101,False,Average,0,S,4.234334952448437,False
96.08443650538985,43.36922433010053,66.0277175353216,33,M,1.9155634946101685,False,-0.1908672623509017,-0.1427288546139249,-0.372465826364765,False,Average,1,XS,4.555540421188743,False
97.44726364190504,45.12995226141143,73.5511846484634,34,M,0.5527363580949469,False,-0.0173514497178476,0.4655037015864248,1.189214138657338,False,Athletic,0,S,6.238284114477947,True
99.36883244125184,44.95697614417557,71.93559293159917,35,M,1.3688324412518398,False,0.2273036226793441,0.405750173470557,0.853858487075456,False,Average,0,S,3.9079791238513137,False
97.82546280394496,43.05688184020984,60.21083919463069,36,M,0.1745371960550272,False,0.0308010511974913,-0.2506256327917741,-1.5799014709972947,False,Average,1,XS,7.474627533791581,True
94.89910270049069,47.22623450775133,67.0345876183047,37,M,3.100897299509313,False,-0.3417845378348821,1.189651417161902,-0.1634652668716287,False,Athletic,0,S,9.089384551657375,True
99.54385125551592,39.171168045257176,68.22868158232328,38,M,1.543851255515932,False,0.2495871030778624,-1.5929213913462494,0.0843981971294649,False,Average,1,XS,8.671234247859333,True
99.95357228460094,44.54941288115227,67.70017936010464,39,M,1.9535722846009376,False,0.3017529834083102,0.2649599691046535,-0.0253053902586951,False,Average,0,S,4.564925237248588,False
109.29416531266486,45.31038056566683,68.61483985340217,40,L,1.294165312664859,False,1.4910018223208177,0.5278315415420566,0.1645548092608699,False,Broad,0,S,6.667526206566186,True
91.11139313393257,39.28931052616792,68.29606885229073,41,S,3.111393133932566,False,-0.8240375586691194,-1.5521098032057177,0.0983860763642772,False,Slim,1,XS,4.411212930119296,False
110.9914623874512,42.88114372417059,71.53494587013046,42,L,2.9914623874512074,False,1.7071025098697357,-0.3113332762837495,0.7706943714448117,False,Average,0,S,8.506475464479964,True
104.93897036818429,45.92812964822314,73.58581393130996,43,L,3.061029631815728,False,0.9364962876722632,0.7412291351690861,1.1964022949171134,False,Broad,0,S,3.3486831128670764,False
99.59256341315536,44.73738950448376,75.06806302902368,44,M,1.592563413155375,False,0.2557891586368164,0.3298953291234479,1.5040794182779866,False,Average,0,S,5.547382518151247,False
106.58716334138218,48.2858089651798,70.23460230318459,45,L,1.4128366586178205,False,1.1463450171683638,1.555674849439991,0.500776198665465,False,Broad,0,S,4.391253873554473,False
84.48931556892266,41.03963933127007,64.82434468021029,46,S,3.510684431077337,False,-1.667163689067389,-0.9474695607318224,-0.6222553515952396,False,Slim,1,XS,7.573327126930855,True
89.84718297883127,41.52335947830199,69.1301933338353,47,S,1.8471829788312704,False,-0.984997409352952,-0.7803714325753689,0.2715290530760624,False,Slim,1,XS,4.904855037286044,False
85.37873013869765,40.44088974359763,68.55246193460893,48,S,2.621269861302352,False,-1.553922994259384,-1.1543038965526733,0.1516067436184979,False,Slim,1,XS,7.77375785160378,True
96.54279268511942,46.005605048075005,64.25198952128574,49,M,1.457207314880577,False,-0.1325091310294734,0.7679925320895057,-0.7410616906311589,False,Athletic,1,XS,6.231184867599177,True
109.29806736171275,46.45327880460885,71.19497384963461,50,L,1.2980673617127678,False,1.491498633099924,0.922638657954998,0.700124847435191,False,Broad,0,S,6.316213451911019,True
96.22745850150471,44.84782775693572,65.81900137346308,51,M,1.7725414984952863,False,-0.1726576323726421,0.3680455392704216,-0.4157899804348214,False,Athletic,1,XS,5.334203431995812,False
96.27087775775156,44.94819663496042,66.06072454227127,52,M,1.729122242248451,False,-0.1671294715885389,0.40271734640105,-0.365614413221932,False,Athletic,1,XS,5.480260825551311,False
83.51076000207502,42.26661795638066,59.32751608399688,53,S,4.489239997924983,False,-1.7917538588979818,-0.5236173957930997,-1.763256828809412,False,Slim,1,XS,10.108732794859888,True
91.75364516696276,40.80420751471992,68.93086469240257,54,S,3.7536451669627695,False,-0.7422657180295036,-1.0287980232641194,0.2301535089154696,False,Slim,1,XS,4.299334107114716,False
88.14647664163331,39.35416416210173,66.57551569545537,55,S,0.1464766416333134,False,-1.2015321658472131,-1.5297065164392365,-0.2587568942073383,False,Slim,1,XS,4.910966964983012,False
96.98877030392195,39.43827492158039,63.9718952482386,56,M,1.0112296960780327,False,-0.0757270440946989,-1.5006509756416493,-0.7992021208287028,False,Average,1,XS,5.519741138851874,False
98.31344078607758,46.19495899148116,71.31373356172686,57,M,0.3134407860775781,False,0.0929306447813769,0.833403678795626,0.7247763359360584,False,Average,0,S,4.754875163882199,False
104.44488129346529,45.1366687303758,71.33246820313735,58,L,3.5551187065347136,False,0.8735886268135266,0.4678238641817883,0.7286651698609823,False,Broad,0,S,1.6358193355014803,False
97.11189555583394,43.48988122599346,64.20616890276877,59,M,0.8881044441660606,False,-0.0600506772476262,-0.1010486773945424,-0.7505728828576629,False,Average,1,XS,5.402439912762519,False
87.57836941651335,35.29121648323602,63.85638170008932,60,S,0.421630583486646,False,-1.273863853548605,-2.9332266222314414,-0.8231797884546086,True,Slim,1,XS,7.883574776283213,True
91.23858253477958,44.5872197347657,68.40188871337023,61,S,3.2385825347795816,False,-0.8078437424066157,0.2780201124727829,0.1203515816910174,False,Athletic,1,XS,4.705074871250286,False
94.2366732660214,41.46269221133176,67.05303917878489,62,M,3.7633267339786016,False,-0.4261253750212508,-0.8013285641178429,-0.159635193330805,False,Slim,1,XS,3.206333056055193,False
93.75295849336815,44.61168418367519,66.3729105078695,63,M,4.247041506631831,False,-0.4877121747045612,0.2864712047918385,-0.3008125658151393,False,Athletic,1,XS,3.726814479923694,False
109.61294264245068,45.61761946769085,75.23322084413891,64,L,1.6129426424506903,False,1.5315887067060363,0.6339653169079794,1.5383619700660784,False,Broad,0,S,7.91841049363482,True
94.49297247613045,42.971758980805454,71.39785211528756,65,M,3.507027523869567,False,-0.3934932351645423,-0.280030797238768,0.7422372030877092,False,Average,0,S,9.003871471405036,True
93.69865727168984,42.68617834406667,69.54845457038896,66,M,4.301342728310161,False,-0.4946258326102683,-0.3786828590343867,0.3583494223882705,False,Slim,1,XS,5.174689183638507,False
95.96557478873274,42.97075502444292,71.65745086284574,67,M,2.034425211267262,False,-0.2060007938195041,-0.2803776077447168,0.7961232847186461,False,Average,0,S,7.646315751445935,True
95.80538146968011,40.82575684641585,62.43541566014974,68,M,2.194618530319886,False,-0.2263966849703641,-1.0213539401273988,-1.1181361114076511,False,Average,1,XS,4.517587339540913,False
107.60980973551554,45.90854199548768,76.3223346971947,69,L,0.3901902644844597,False,1.2765488525337556,0.7344627018767015,1.764434239455581,False,Broad,0,S,7.146339908431098,True
96.71233123295058,35.27231352752764,64.88795879156413,70,M,1.287668767049425,False,-0.1109234008137012,-2.939756531177504,-0.6090506838935029,True,Average,1,XS,7.983495900906273,True
95.75664751940772,41.01017647374426,62.2086983294795,71,M,2.243352480592293,False,-0.2326015151779249,-0.9576473223423548,-1.1651968491907048,False,Average,1,XS,4.564940775068968,False
92.7947192113206,40.97978784997005,66.73929538285707,72,M,5.205280788679403,False,-0.609715665291456,-0.9681448841682956,-0.2247604065977836,False,Slim,1,XS,2.26783161423634,False
103.4450974810896,46.657692202165805,71.59610021683382,73,M,5.445097481089604,False,0.7462956664566242,0.9932519998045236,0.7833884547157854,False,Broad,0,S,1.2262296584152537,False
99.978194254822,47.90907270735081,59.6977323949377,74,M,1.9781942548220144,False,0.3048878646100882,1.4255336430458396,-1.6864093611690265,False,Average,0,S,11.745268101271382,True
89.90344267656549,43.13658013549591,70.78637446149028,75,S,1.90344267656549,False,-0.9778343973250254,-0.2230943504143957,0.615310031527953,False,Average,1,XS,6.557693259831834,True
89.02368462094279,43.71400484082266,63.597257907979966,76,S,1.023684620942788,False,-1.0898456200632125,-0.0236265630926832,-0.876967281443163,False,Average,1,XS,3.7762103694698133,False
104.28112511984834,47.16625162357201,68.28246669585492,77,L,3.71887488015166,False,0.8527391112898774,1.168930701414811,0.0955626154695265,False,Broad,0,S,3.1647755251708456,False
96.04539973921408,44.81822688581776,66.95615704703542,78,M,1.954600260785924,False,-0.1958374423715867,0.3578201017194698,-0.1797454539123246,False,Athletic,0,S,8.04790105929086,True
81.15693701992062,43.327744117948406,57.64677780014473,79,S,6.843062980079381,True,-2.0914437436967543,-0.1570579369328694,-2.1121352468133456,False,Average,1,XS,13.08097216027295,True
95.95108549374346,41.77873764895066,69.63756862003167,80,M,2.048914506256537,False,-0.2078455778916592,-0.6921526255869646,0.3768472271684525,False,Average,1,XS,6.271588862877478,True
104.28720791986024,44.75253929968136,71.39404086270291,81,L,3.712792080139764,False,0.85351357634041,0.3351287320218095,0.7414460842174351,False,Average,0,S,1.7220742390819093,False
89.201300010943,42.52878896895481,68.75826404325717,82,S,1.201300010943001,False,-1.0672315423814094,-0.433052043643045,0.1943260145346762,False,Slim,1,XS,4.975020677457051,False
101.60661467570053,41.4463532519928,72.18751917180907,83,M,3.606614675700527,False,0.5122191431459024,-0.8069727564019934,0.906151951788276,False,Average,0,S,4.762083349389388,False
93.35009861957845,41.06084137190884,70.84024354939577,84,M,4.649901380421554,False,-0.5390044894119236,-0.9401454471393348,0.6264918808071314,False,Slim,1,XS,6.2749980993257815,True
82.1962985384408,42.436177806611454,56.461925519090336,85,S,5.8037014615592,False,-1.959111730579738,-0.4650439959504323,-2.3580803730439404,False,Slim,1,XS,12.875096916139354,True
103.38617097056282,46.69973465514889,65.46210239486823,86,M,5.386170970562816,False,0.7387931145292896,1.0077753047354534,-0.4898731094000366,False,Broad,0,S,5.466716186577034,False
95.24720664851478,44.975879141567646,63.63500159822602,87,M,2.752793351485224,False,-0.2974637741783676,0.4122800968159942,-0.8691326536077731,False,Athletic,1,XS,4.697733817105549,False
92.96098439199258,45.63893693431941,78.93096146043364,88,M,5.039015608007418,False,-0.5885467017715112,0.6413293036935761,2.305918649649202,False,Athletic,0,S,12.915467619726025,True
98.8824257639738,41.11525012081984,73.33362457696478,89,M,0.8824257639737851,False,0.1653740883923652,-0.9213502818890406,1.1440542144177948,False,Average,0,S,6.72488943627062,True
108.59297624265304,46.87186779422981,74.79936151345022,90,L,0.5929762426530516,False,1.401726089520526,1.0672376312699277,1.4483038340783632,False,Broad,0,S,6.915959244258067,True
85.08598882014978,38.22274335080084,67.61197610931771,91,S,2.9140111798502204,False,-1.59119496105408,-1.920548826575964,-0.0436141364168543,False,Slim,1,XS,8.294584186490425,True
96.64257682340052,42.897276813689935,71.30921408979579,92,M,1.3574231765994682,False,-0.1198045661013005,-0.3057602004534289,0.723838208785225,False,Average,0,S,7.023854729953375,True
95.55201450959376,43.31683768544865,69.27927879535379,93,M,2.44798549040624,False,-0.2586554893306632,-0.1608254964748005,0.3024753940154437,False,Average,1,XS,5.956335240735716,False
101.52761689031864,43.56520649349666,69.13964211292955,94,M,3.52761689031864,False,0.5021611067600112,-0.0750280303739446,0.2734903787233355,False,Average,0,S,3.174614215705441,False
84.74639857825368,36.00237351013947,66.5424838488231,95,S,3.2536014217463247,False,-1.634431755513229,-2.687561832889863,-0.2656134634350007,True,Slim,1,XS,9.443227761728048,True
113.35668586144834,47.17857647053977,75.83382434942186,96,L,5.356685861448341,False,2.008243910824526,1.1731882434476657,1.6630319456261546,False,Broad,0,S,11.557366142959422,True
94.73523488154925,43.6822435945223,69.0129339771129,97,M,3.264765118450754,False,-0.3626482680954465,-0.0345982888669177,0.2471890000990408,False,Average,1,XS,5.416120500402292,False
101.38418814536595,43.31844364439443,71.91708735156882,98,M,3.384188145365954,False,0.4838996893222561,-0.160270727905861,0.8500172004532244,False,Average,0,S,3.1550618823806476,False
94.59076477141755,41.29773240457779,69.11492702951676,99,M,3.409235228582446,False,-0.3810422726533443,-0.858312907438609,0.2683601575076172,False,Slim,1,XS,5.08563266585587,False
97.16132885508311,42.19280974393561,64.22354248280084,100,M,0.8386711449168729,False,-0.0537568055888286,-0.5491139855419794,-0.7469665705752047,False,Average,1,XS,5.177631800147488,False
104.009744473619,44.27940359753918,73.05291382240782,101,L,3.990255526381006,False,0.8181867956647451,0.1716869347821138,1.0857858183757498,False,Average,0,S,2.8523305745397485,False
93.24521775831582,42.395840347813134,65.81993458031187,102,M,4.754782241684183,False,-0.5523579715844125,-0.4789783212026372,-0.4155962704847343,False,Slim,1,XS,1.7522945992031005,False
87.35610902185087,39.95273336071925,65.31062880605894,103,S,0.6438909781491304,False,-1.302162154897827,-1.322934494899901,-0.5213151646806725,False,Slim,1,XS,5.034989296035161,False
99.8036970181194,42.2323947938438,69.62714824737792,104,M,1.8036970181193936,False,0.2826707917199069,-0.5354395752797131,0.3746842234686015,False,Average,0,S,4.949691137931837,False
93.44439517878102,39.688250318093296,62.38906196099431,105,M,4.555604821218978,False,-0.5269986057160838,-1.4142985235083758,-1.127757957584029,False,Slim,1,XS,3.4261803991208915,False
98.7283394396798,44.68170709133584,65.59784644308859,106,M,0.7283394396798144,False,0.1457557427789372,0.3106601844528296,-0.461696105727563,False,Average,0,S,6.869035439848542,True
95.30904972639364,43.059549992425765,67.24525928501124,107,M,2.690950273606361,False,-0.2895898834798605,-0.2497039361379273,-0.1197351998499049,False,Average,1,XS,4.331555074959771,False
93.13435084658036,38.37183969010914,68.81097724543542,108,M,4.865649153419653,False,-0.5664736006091508,-1.8690444198104708,0.2052679314057078,False,Slim,1,XS,5.39365458232478,False
104.59747071079718,43.7518681606869,75.95425869382765,109,L,3.4025292892028176,False,0.893016385505836,-0.0105469138080207,1.688031045101258,False,Average,0,S,5.723918390305533,False
93.07554961288038,41.079285494840114,63.05699912225832,110,M,4.92445038711962,False,-0.573960202230078,-0.9337740391336652,-0.98911123168585,False,Slim,1,XS,2.0900533369158856,False
96.75335404117594,43.72959962963431,71.05863829409341,111,M,1.246645958824061,False,-0.1057003569550977,-0.0182394399070751,0.6718250619231455,False,Average,0,S,6.606194915105744,True
104.7315641309784,45.96935226123426,67.23039251025224,112,L,3.268435869021601,False,0.9100892248616655,0.7554692314605927,-0.1228211632676317,False,Broad,0,S,3.9961066891736796,False
104.18105731348376,44.975589144172986,72.19567693800508,113,L,3.8189426865162375,False,0.839998429603603,0.4121799190125366,0.9078452960717096,False,Broad,0,S,1.9565337409561643,False
101.27403530117763,44.643561279615895,72.87733216847234,114,M,3.274035301177633,False,0.4698749757242777,0.2974829501066442,1.0493395434000123,False,Average,0,S,2.920871281721209,False
95.06289620900256,44.304733056302446,68.72383118101463,115,M,2.9371037909974547,False,-0.3209302688142859,0.1804368393964416,0.1871786301846323,False,Average,0,S,8.372895648630264,True
93.24298553769532,46.04143690368895,71.79547492817937,116,M,4.7570144623046815,False,-0.5526421789974909,0.7803704246337807,0.8247735618157479,False,Athletic,0,S,9.833908683430504,True
103.45698314978232,44.95632385545003,71.42327596879785,117,M,5.456983149782332,False,0.7478089555647182,0.4055248443712336,0.7475145469058703,False,Broad,0,S,1.1024736729433882,False
87.68075840031193,41.15336202158992,59.63116833888028,118,S,0.3192415996880697,False,-1.2608276384245716,-0.9081847618704064,-1.7002263621836124,False,Slim,1,XS,6.737058789210057,True
96.596760454707,43.91505475604552,71.42340000826465,119,M,1.4032395452929904,False,-0.1256379284058407,0.0458248846212289,0.7475402943368428,False,Average,0,S,6.722704940910542,True
100.34051998904226,46.34453030081235,67.8800357313237,120,M,2.340519989042264,False,0.3510193529893528,0.8850721610130988,0.0120282070429735,False,Average,0,S,4.036145025127859,False
96.23522209970416,43.30404715480062,60.92759617573741,121,M,1.7647779002958544,False,-0.1716691672808931,-0.1652439060501036,-1.4311209951407766,False,Average,1,XS,5.890418228083966,False
95.7124410657506,44.01099889802705,64.14491017440771,122,M,2.2875589342493896,False,-0.2382299023184652,0.0789681940968873,-0.7632886330996066,False,Average,1,XS,4.369123678633111,False
96.3130718413663,43.305796815633606,67.13913438451904,123,M,1.6869281586337053,False,-0.1617573003787418,-0.1646394965544595,-0.1417640235818704,False,Average,1,XS,5.152380014999137,False
104.34512250800071,44.74555475288922,70.8546348432103,124,L,3.654877491999287,False,0.8608872898182613,0.3327159636015794,0.6294791465029774,False,Average,0,S,1.6801173060811159,False
89.19448448552424,36.62467149506283,59.69258806162429,125,S,1.1944844855242422,False,-1.06809929838646,-2.4725928491204874,-1.6874771936122512,False,Slim,1,XS,7.7254513677963415,True
105.4466889174444,45.49755228997967,67.95374344924433,126,L,2.5533110825556093,False,1.0011392598462787,0.5924888541811913,0.0273280501356715,False,Broad,0,S,3.777556817769303,False
79.1765170837619,40.63137458240899,62.46309992958493,127,S,8.823482916238106,True,-2.3435917714033123,-1.0885020890346977,-1.1123895628718448,False,Slim,1,XS,13.100889325607104,True
99.1618047223436,46.04008496683821,77.26257831450405,128,M,1.1618047223436037,False,0.2009447530021628,0.7799034064239122,1.9596048432888888,False,Average,0,S,7.500105283608859,True
104.35126620781736,45.04578819886125,70.36075985933661,129,L,3.648733792182625,False,0.8616695086614999,0.4364297475729908,0.5269632909881815,False,Broad,0,S,1.591609952482723,False
84.47292379833632,41.09974055050131,57.77662007195513,130,S,3.527076201663675,False,-1.6692506972561576,-0.9267079668741276,-2.085183301460245,False,Slim,1,XS,10.297907880218249,True
105.1290795313811,48.71864868392926,69.51087918504216,131,L,2.8709204686189054,False,0.9607010786228112,1.7051966488494077,0.3505497303591025,False,Broad,0,S,3.8441957388837658,False
85.23004543908823,41.02324168678164,57.19063349493334,132,S,2.7699545609117706,False,-1.5728536023956434,-0.9531340254373012,-2.206819175365814,False,Slim,1,XS,10.187640012803502,True
113.4470242482916,48.28770613724926,69.81290350507487,133,L,5.447024248291598,False,2.0197458380940025,1.556330215778447,0.4132422792134226,False,Broad,0,S,10.76485657006587,True
85.54618248990131,42.157329677892776,68.66050349875725,134,S,2.453817510098688,False,-1.5326028796110098,-0.5613703545582448,0.1740334178609305,False,Slim,1,XS,7.587069774144338,True
97.80402920910188,44.89090060438316,67.76266707703564,135,M,0.1959707908981158,False,0.0280721154966999,0.3829247875857927,-0.0123345333221826,False,Average,0,S,6.128211922582251,True
91.4054682967984,42.71269808328503,69.24181752001176,136,S,3.405468296798404,False,-0.7865957661683178,-0.3695217794106091,0.2946993883140794,False,Average,1,XS,4.645560390551855,False
98.20849762102446,42.39980698376105,65.92755977233107,137,M,0.2084976210244633,False,0.0795692300600367,-0.4776080713876516,-0.3932560244810734,False,Average,1,XS,6.325811700672043,True
105.09481314537672,43.72742148929372,77.4814649814113,138,L,2.905186854623281,False,0.9563382657214254,-0.0189918649942,2.005040134914265,False,Average,0,S,7.254353433956883,True
95.02765460895262,40.04836225177731,69.48040534083441,139,M,2.972345391047384,False,-0.3254172464413907,-1.2899000869027804,0.3442241372195624,False,Average,1,XS,5.854883195901944,False
98.94276566368558,43.79993290235629,63.632771972568285,140,M,0.9427656636855772,False,0.173056593716891,0.0060567534416481,-0.8695954670509395,False,Average,1,XS,7.2989379996084445,True
84.43118108573489,40.1660893125302,54.44168333092232,141,S,3.5688189142651083,False,-1.6745653996894143,-1.2492320030822617,-2.777431146072958,True,Slim,1,XS,12.896821835346168,True
92.07249675878602,39.20767320745672,62.41772830202245,142,M,5.927503241213984,False,-0.7016693785656253,-1.580310909213097,-1.1218075560230347,False,Slim,1,XS,3.435988642670967,False
107.14963879138624,44.16956556970872,69.4284872854713,143,L,0.850361208613748,False,1.2179596645279402,0.1337440685122614,0.3334472725554185,False,Average,0,S,4.648178703478518,False
108.9281320881762,51.801134587343455,78.21427489296664,144,L,0.9281320881761984,False,1.4443982944807048,2.7700223082511286,2.157152789869126,True,Broad,0,S,11.196661798663367,True
101.97329243333272,41.733791953895,66.80099033890396,145,M,3.9732924333327295,False,0.5589047332587509,-0.707678837506345,-0.2119541066097032,False,Average,1,XS,10.153991653865866,True
99.2292525941233,46.8453118843668,62.08831333638015,146,M,1.2292525941232952,False,0.2095322487810839,1.0580640567210324,-1.1901857045927813,False,Average,0,S,9.59884345795295,True
111.45324776593196,47.04332295597504,74.56096994986211,147,L,3.4532477659319483,False,1.7658972484409394,1.1264657547338446,1.3988198231712732,False,Broad,0,S,9.296343746386219,True
95.029400226333,43.91151125769613,75.0287545429939,148,M,2.97059977366699,False,-0.3251949935890756,0.0446008050683254,1.4959199787317126,False,Average,0,S,9.22095489060206,True
109.43531498629918,46.30325718468119,70.65057285514224,149,L,1.4353149862991756,False,1.5089730672918966,0.8708146187316413,0.5871210802555938,False,Broad,0,S,6.4317578317182145,True
104.03780769169838,48.127617173994686,73.06617149970191,150,L,3.962192308301624,False,0.8217598182144675,1.5010284751697789,1.0885377741830329,False,Broad,0,S,3.384292526756692,False
99.4634017993331,46.25710958191474,64.90318054201364,151,M,1.4634017993330986,False,0.2393442392608536,0.8548732152393593,-0.6058910365723833,False,Average,0,S,6.940342362366033,True
92.83483667817087,44.36044792452739,67.79674431572488,152,M,5.165163321829127,False,-0.6046078899362449,0.1996831954723598,-0.0052609673553299,False,Average,1,XS,4.105565188979243,False
96.96581203499996,45.17097945746458,71.78752118400153,153,M,1.0341879650000436,False,-0.0786501020394026,0.4796762923004039,0.8231225673018294,False,Athletic,0,S,6.165746371309444,True
110.42604511766322,46.93562802751022,65.8759168558745,154,L,2.4260451176632216,False,1.6351133085871057,1.0892632088633962,-0.4039757773227735,False,Broad,0,S,8.983704390352887,True
103.75448811139633,45.82605810421309,69.8662432122537,155,M,5.754488111396327,False,0.7856874317072021,0.705969152621795,0.4243142425500906,False,Broad,0,S,1.2162021362468662,False
101.05872773272748,43.08944621078126,66.86681920011947,156,M,3.0587277327274904,False,0.442461911583799,-0.2393764727134396,-0.1982897133008119,False,Average,0,S,5.1904431286419666,False
101.13110200994252,45.64102826041928,71.85944985164964,157,M,3.1311020099425093,False,0.4516766396943724,0.6420517393390576,0.8380531249140998,False,Broad,0,S,2.1575667907724347,False
114.39215419740394,46.190648296421934,81.80046137357147,158,L,6.39215419740394,True,2.140080242047395,0.8319145758920784,2.9015536749093367,True,Broad,0,S,15.79415755433895,True
85.02056420083223,39.127431996822935,62.80468078305266,159,S,2.9794357991677742,False,-1.599524855347293,-1.6080297383339948,-1.041486086153789,False,Slim,1,XS,7.7265390032184955,True
